,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
111,S0205/0112,F,21,II,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'B' BIO - 'C' COMP STUD - 'C' B/MATH - 'F' COMM - 'C' B/KEEPING - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
112,S0205/0113,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
113,S0205/0114,F,24,III,CIV - 'D' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0205,KIBOSHO GIRLS,KILIMANJARO
114,S0205/0115,F,21,II,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F' COMM - 'C' B/KEEPING - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
115,S0205/0116,F,13,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' LIT ENG - 'B' BIO - 'B' B/MATH - 'D' COMM - 'B' B/KEEPING - 'B',S0205,KIBOSHO GIRLS,KILIMANJARO
116,S0205/0117,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' COMP STUD - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0205,KIBOSHO GIRLS,KILIMANJARO
117,S0205/0118,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' FREN - 'C' BIO - 'B' B/MATH - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
118,S0205/0119,F,11,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' LIT ENG - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0205,KIBOSHO GIRLS,KILIMANJARO
119,S0205/0120,F,18,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'A' PHY - 'D' CHEM - 'C' BIO - 'B' COMP STUD - 'C' B/MATH - 'C',S0205,KIBOSHO GIRLS,KILIMANJARO
120,S0205/0121,F,19,II,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D' COMM - 'C' B/KEEPING - 'B',S0205,KIBOSHO GIRLS,KILIMANJARO
121,S0205/0122,F,23,III,CIV - 'D' HIST - 'D' GEO - 'F' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0205,KIBOSHO GIRLS,KILIMANJARO
122,S0205/0123,F,18,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'A' COMP STUD - 'C' B/MATH - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
123,S0205/0124,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' FREN - 'C' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'A',S0205,KIBOSHO GIRLS,KILIMANJARO
124,S0205/0125,F,22,III,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'D' BIO - 'B' B/MATH - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
125,S0205/0126,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' BIO - 'A' COMP STUD - 'B' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0205,KIBOSHO GIRLS,KILIMANJARO
126,S0205/0127,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
127,S0205/0128,F,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'D' CHEM - 'C' BIO - 'B' COMP STUD - 'C' B/MATH - 'D',S0205,KIBOSHO GIRLS,KILIMANJARO
128,S0205/0129,F,12,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' COMP STUD - 'B' B/MATH - 'C',S0205,KIBOSHO GIRLS,KILIMANJARO
0,S0206/0001,F,9,I,CIV - 'C' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0206,KILAKALA,MOROGORO
1,S0206/0002,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'A' COMM - 'A' B/KEEPING - 'B',S0206,KILAKALA,MOROGORO
2,S0206/0003,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' FREN - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
3,S0206/0004,F,8,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' FREN - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
4,S0206/0005,F,11,I,CIV - 'C' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B' CHINESE - 'A',S0206,KILAKALA,MOROGORO
5,S0206/0006,F,10,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
6,S0206/0007,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' COMP STUD - 'C' B/MATH - 'C',S0206,KILAKALA,MOROGORO
7,S0206/0008,F,16,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0206,KILAKALA,MOROGORO
8,S0206/0009,F,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0206,KILAKALA,MOROGORO
9,S0206/0010,F,8,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'A' COMM - 'B' B/KEEPING - 'A',S0206,KILAKALA,MOROGORO
10,S0206/0011,F,11,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B' CHINESE - 'B',S0206,KILAKALA,MOROGORO
11,S0206/0012,F,11,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B' FOOD - 'B',S0206,KILAKALA,MOROGORO
12,S0206/0013,F,12,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' FREN - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0206,KILAKALA,MOROGORO
13,S0206/0014,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'A',S0206,KILAKALA,MOROGORO
14,S0206/0015,F,16,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'B',S0206,KILAKALA,MOROGORO
15,S0206/0016,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0206,KILAKALA,MOROGORO
16,S0206/0017,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A' CHINESE - 'C',S0206,KILAKALA,MOROGORO
17,S0206/0018,F,16,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0206,KILAKALA,MOROGORO
18,S0206/0019,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' COMP STUD - 'C' B/MATH - 'A',S0206,KILAKALA,MOROGORO
19,S0206/0020,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' BIO - 'C' B/MATH - 'C',S0206,KILAKALA,MOROGORO
20,S0206/0021,F,11,I,CIV - 'C' HIST - 'B' GEO - 'A' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0206,KILAKALA,MOROGORO
21,S0206/0022,F,11,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'B' COMM - 'C' B/KEEPING - 'B' CHINESE - 'B',S0206,KILAKALA,MOROGORO
22,S0206/0023,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' FREN - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
23,S0206/0024,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' COMP STUD - 'B' B/MATH - 'A',S0206,KILAKALA,MOROGORO
24,S0206/0025,F,13,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' BIO - 'A' COMP STUD - 'B' B/MATH - 'B',S0206,KILAKALA,MOROGORO
25,S0206/0026,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' BIO - 'B' B/MATH - 'C',S0206,KILAKALA,MOROGORO
26,S0206/0027,F,8,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
27,S0206/0028,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' FREN - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
28,S0206/0029,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
29,S0206/0030,F,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0206,KILAKALA,MOROGORO
30,S0206/0031,F,11,I,CIV - 'C' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'B' FREN - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
31,S0206/0032,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0206,KILAKALA,MOROGORO
32,S0206/0033,F,13,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'B' BIO - 'A' B/MATH - 'C' CHINESE - 'A',S0206,KILAKALA,MOROGORO
33,S0206/0034,F,16,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'C' CHINESE - 'C',S0206,KILAKALA,MOROGORO
34,S0206/0035,F,10,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
35,S0206/0036,F,14,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'C' COMM - 'B' B/KEEPING - 'D',S0206,KILAKALA,MOROGORO
36,S0206/0037,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'C',S0206,KILAKALA,MOROGORO
37,S0206/0038,F,8,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
38,S0206/0039,F,11,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'C' COMM - 'B' B/KEEPING - 'C',S0206,KILAKALA,MOROGORO
39,S0206/0040,F,9,I,CIV - 'C' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0206,KILAKALA,MOROGORO
40,S0206/0041,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0206,KILAKALA,MOROGORO
41,S0206/0042,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'C',S0206,KILAKALA,MOROGORO
42,S0206/0043,F,14,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'C' ENGL - 'A' CHEM - 'C' BIO - 'B' B/MATH - 'B' FOOD - 'B',S0206,KILAKALA,MOROGORO
43,S0206/0044,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'A',S0206,KILAKALA,MOROGORO
44,S0206/0045,F,13,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'B',S0206,KILAKALA,MOROGORO
45,S0206/0046,F,8,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
46,S0206/0047,F,9,I,CIV - 'B' HIST - 'B' GEO - 'B' E/D/KIISLAMU - 'C' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'A' COMM - 'A' B/KEEPING - 'A',S0206,KILAKALA,MOROGORO
47,S0206/0048,F,11,I,CIV - 'B' HIST - 'C' GEO - 'A' E/D/KIISLAMU - 'C' KISW - 'A' ENGL - 'B' BIO - 'A' B/MATH - 'B' COMM - 'B' B/KEEPING - 'B',S0206,KILAKALA,MOROGORO
48,S0206/0049,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0206,KILAKALA,MOROGORO
49,S0206/0050,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' BIO - 'A' B/MATH - 'B' COMM - 'C' B/KEEPING - 'C' CHINESE - 'B',S0206,KILAKALA,MOROGORO
50,S0206/0051,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B' FOOD - 'B',S0206,KILAKALA,MOROGORO
51,S0206/0052,F,11,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' CHEM - 'C' BIO - 'A' B/MATH - 'B' FOOD - 'B',S0206,KILAKALA,MOROGORO
52,S0206/0053,F,12,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0206,KILAKALA,MOROGORO
53,S0206/0054,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
54,S0206/0055,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'B' COMM - 'B' B/KEEPING - 'A',S0206,KILAKALA,MOROGORO
55,S0206/0056,F,8,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'B' COMM - 'A' B/KEEPING - 'B',S0206,KILAKALA,MOROGORO
56,S0206/0057,F,11,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' COMP STUD - 'C' B/MATH - 'B',S0206,KILAKALA,MOROGORO
57,S0206/0058,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
58,S0206/0059,F,8,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
59,S0206/0060,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' BIO - 'B' COMP STUD - 'B' B/MATH - 'B',S0206,KILAKALA,MOROGORO
60,S0206/0061,F,12,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
61,S0206/0062,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D' CHINESE - 'C',S0206,KILAKALA,MOROGORO
62,S0206/0063,F,12,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'C' COMM - 'A' B/KEEPING - 'A' CHINESE - 'B',S0206,KILAKALA,MOROGORO
63,S0206/0064,F,10,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
64,S0206/0065,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' FREN - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
65,S0206/0066,F,8,I,CIV - 'C' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' COMP STUD - 'B' B/MATH - 'A',S0206,KILAKALA,MOROGORO
66,S0206/0067,F,10,I,CIV - 'B' HIST - 'A' GEO - 'C' KISW - 'A' ENGL - 'A' FREN - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0206,KILAKALA,MOROGORO
67,S0206/0068,F,8,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
68,S0206/0069,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
69,S0206/0070,F,11,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'B' FREN - 'C' PHY - 'C' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
70,S0206/0071,F,14,I,CIV - 'C' HIST - 'B' GEO - 'C' E/D/KIISLAMU - 'C' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'C' CHINESE - 'B',S0206,KILAKALA,MOROGORO
71,S0206/0072,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' FREN - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
72,S0206/0073,F,7,I,CIV - 'C' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
73,S0206/0074,F,8,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
74,S0206/0075,F,11,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
75,S0206/0076,F,8,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B' CHINESE - 'A',S0206,KILAKALA,MOROGORO
76,S0206/0077,F,10,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'B' COMM - 'B' B/KEEPING - 'A' CHINESE - 'A',S0206,KILAKALA,MOROGORO
77,S0206/0078,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'A',S0206,KILAKALA,MOROGORO
78,S0206/0079,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'C' CHINESE - 'A',S0206,KILAKALA,MOROGORO
79,S0206/0080,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
80,S0206/0081,F,8,I,CIV - 'C' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0206,KILAKALA,MOROGORO
81,S0206/0082,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' BIO - 'A' COMP STUD - 'B' B/MATH - 'C',S0206,KILAKALA,MOROGORO
82,S0206/0083,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' COMP STUD - 'C' B/MATH - 'A',S0206,KILAKALA,MOROGORO
83,S0206/0084,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' E/D/KIISLAMU - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'C',S0206,KILAKALA,MOROGORO
84,S0206/0085,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0206,KILAKALA,MOROGORO
85,S0206/0086,F,11,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' FREN - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0206,KILAKALA,MOROGORO
86,S0206/0087,F,11,I,CIV - 'C' HIST - 'B' GEO - 'B' E/D/KIISLAMU - 'C' KISW - 'A' ENGL - 'A' CHEM - 'B' BIO - 'A' B/MATH - 'B' CHINESE - 'B',S0206,KILAKALA,MOROGORO
0,S0207/0001,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0207,KIRAENI GIRLS,KILIMANJARO
1,S0207/0002,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'D' FOOD - 'D',S0207,KIRAENI GIRLS,KILIMANJARO
2,S0207/0003,F,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
3,S0207/0004,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0207,KIRAENI GIRLS,KILIMANJARO
4,S0207/0005,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
5,S0207/0006,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0207,KIRAENI GIRLS,KILIMANJARO
6,S0207/0007,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
7,S0207/0008,F,14,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0207,KIRAENI GIRLS,KILIMANJARO
8,S0207/0009,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0207,KIRAENI GIRLS,KILIMANJARO
9,S0207/0010,F,23,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'B' ENGL - 'D' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0207,KIRAENI GIRLS,KILIMANJARO
10,S0207/0011,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
11,S0207/0012,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
12,S0207/0013,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'D' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
13,S0207/0014,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0207,KIRAENI GIRLS,KILIMANJARO
14,S0207/0015,F,18,II,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0207,KIRAENI GIRLS,KILIMANJARO
