,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
48,S0239/0049,F,10,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
49,S0239/0050,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
50,S0239/0051,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
51,S0239/0052,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
52,S0239/0053,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
53,S0239/0054,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
54,S0239/0055,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
55,S0239/0056,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
56,S0239/0057,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
57,S0239/0058,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
58,S0239/0059,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
59,S0239/0060,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
60,S0239/0061,F,11,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0239,ST. FRANCIS GIRLS,MBEYA
61,S0239/0062,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
62,S0239/0063,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
63,S0239/0064,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
64,S0239/0065,F,9,I,CIV - 'B' HIST - 'C' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
65,S0239/0066,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
66,S0239/0067,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
67,S0239/0068,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
68,S0239/0069,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
69,S0239/0070,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
70,S0239/0071,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
71,S0239/0072,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
72,S0239/0073,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
73,S0239/0074,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
74,S0239/0075,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
75,S0239/0076,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
76,S0239/0077,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
77,S0239/0078,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
78,S0239/0079,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
79,S0239/0080,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
80,S0239/0081,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
81,S0239/0082,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
82,S0239/0083,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
83,S0239/0084,F,11,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'B',S0239,ST. FRANCIS GIRLS,MBEYA
84,S0239/0085,F,7,I,CIV - 'A' HIST - 'A' GEO - 'C' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
85,S0239/0086,F,7,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
86,S0239/0087,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
87,S0239/0088,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
88,S0239/0089,F,10,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
89,S0239/0090,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
90,S0239/0091,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0239,ST. FRANCIS GIRLS,MBEYA
0,S0240/0001,F,13,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' CHEM - 'A' BIO - 'B' B/MATH - 'A' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
1,S0240/0002,F,22,III,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
2,S0240/0003,F,17,I,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'B' ENGL - 'A' FREN - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
3,S0240/0004,F,20,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
4,S0240/0005,F,20,II,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
5,S0240/0006,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
6,S0240/0007,F,14,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' CHEM - 'A' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
7,S0240/0008,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
8,S0240/0009,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'A' BIO - 'B' B/MATH - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
9,S0240/0010,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
10,S0240/0011,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
11,S0240/0012,F,12,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
12,S0240/0013,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
13,S0240/0014,F,13,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'D' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
14,S0240/0015,F,14,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'B' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
15,S0240/0016,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
16,S0240/0017,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
17,S0240/0018,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
18,S0240/0019,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
19,S0240/0020,F,15,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
20,S0240/0021,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' FREN - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
21,S0240/0022,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'A' BIO - 'C' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
22,S0240/0023,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
23,S0240/0024,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'B' BIO - 'B' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
24,S0240/0025,F,22,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
25,S0240/0026,F,24,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
26,S0240/0027,F,19,II,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'C' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
27,S0240/0028,F,8,I,CIV - 'A' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
28,S0240/0029,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'C' B/MATH - 'D' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
29,S0240/0030,F,8,I,CIV - 'A' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
30,S0240/0031,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'D' BIO - 'C' B/MATH - 'F',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
31,S0240/0032,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
32,S0240/0033,F,10,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'A' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'B' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
33,S0240/0034,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
34,S0240/0035,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'D' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
35,S0240/0036,F,17,I,CIV - 'B' HIST - 'C' GEO - 'D' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
36,S0240/0037,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
37,S0240/0038,F,16,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' FREN - 'C' PHY - 'C' CHEM - 'B' BIO - 'C' B/MATH - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
38,S0240/0039,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'C' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
39,S0240/0040,F,10,I,CIV - 'B' HIST - 'C' GEO - 'A' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
40,S0240/0041,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
41,S0240/0042,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
42,S0240/0043,F,19,II,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
43,S0240/0044,F,14,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
44,S0240/0045,F,14,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
45,S0240/0046,F,12,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
46,S0240/0047,F,11,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'B' LIT ENG - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
47,S0240/0048,F,11,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' LIT ENG - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
48,S0240/0049,F,13,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' CHEM - 'A' BIO - 'B' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
49,S0240/0050,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' CHEM - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
50,S0240/0051,F,12,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'C' FREN - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
51,S0240/0052,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'A' BIO - 'B' B/MATH - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
52,S0240/0053,F,11,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' LIT ENG - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
53,S0240/0054,F,14,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' CHEM - 'A' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
54,S0240/0055,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
55,S0240/0056,F,14,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'B' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
56,S0240/0057,F,7,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
57,S0240/0058,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'D' CHEM - 'B' BIO - 'C' B/MATH - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
58,S0240/0059,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
59,S0240/0060,F,13,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'B' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
60,S0240/0061,F,25,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' FREN - 'D' BIO - 'C' B/MATH - 'F',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
61,S0240/0062,F,20,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
62,S0240/0063,F,10,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' FREN - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
63,S0240/0064,F,14,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' FREN - 'C' BIO - 'A' B/MATH - 'B' FOOD - 'B',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
64,S0240/0065,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
65,S0240/0066,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
66,S0240/0067,F,13,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'D' CHEM - 'A' BIO - 'A' B/MATH - 'C' FOOD - 'C',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
67,S0240/0068,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0240,ST. JOSEPH GIRLS SEMINARY,MWANZA
