,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
4,S0184/0005,F,11,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
5,S0184/0006,F,14,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
6,S0184/0007,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
7,S0184/0008,F,14,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
8,S0184/0009,F,21,II,CIV - 'C' HIST - 'C' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
9,S0184/0010,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
10,S0184/0011,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
11,S0184/0012,F,22,III,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
12,S0184/0013,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
13,S0184/0014,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
14,S0184/0015,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
15,S0184/0016,F,12,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
16,S0184/0017,F,18,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
17,S0184/0018,F,8,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
18,S0184/0019,F,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
19,S0184/0020,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
20,S0184/0021,F,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
21,S0184/0022,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
22,S0184/0023,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
23,S0184/0024,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
24,S0184/0025,F,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
25,S0184/0026,F,8,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
26,S0184/0027,F,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
27,S0184/0028,F,7,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
28,S0184/0029,F,12,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
29,S0184/0030,F,9,I,CIV - 'C' HIST - 'B' GEO - 'A' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
30,S0184/0031,F,7,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
31,S0184/0032,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
32,S0184/0033,F,8,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'D' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
33,S0184/0034,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
34,S0184/0035,F,14,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
35,S0184/0036,F,18,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
36,S0184/0037,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
37,S0184/0038,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
38,S0184/0039,F,12,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
39,S0184/0040,M,12,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
40,S0184/0041,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
41,S0184/0042,M,13,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
42,S0184/0043,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
43,S0184/0044,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
44,S0184/0045,M,16,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
45,S0184/0046,M,17,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
46,S0184/0047,M,9,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
47,S0184/0048,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
48,S0184/0049,M,20,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
49,S0184/0050,M,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
50,S0184/0051,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
51,S0184/0052,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
52,S0184/0053,M,11,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
53,S0184/0054,M,14,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
54,S0184/0055,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
55,S0184/0056,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
56,S0184/0057,M,9,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
57,S0184/0058,M,20,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
58,S0184/0059,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
59,S0184/0060,M,11,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
60,S0184/0061,M,18,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
61,S0184/0062,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
62,S0184/0063,M,10,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
63,S0184/0064,M,18,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
64,S0184/0065,M,10,I,CIV - 'C' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
65,S0184/0066,M,12,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
66,S0184/0067,M,13,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
67,S0184/0068,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
68,S0184/0069,M,15,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
69,S0184/0070,M,11,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'B' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
70,S0184/0071,M,14,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
71,S0184/0072,M,10,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
72,S0184/0073,M,17,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
73,S0184/0074,M,13,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
74,S0184/0075,M,10,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
75,S0184/0076,M,9,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
76,S0184/0077,M,14,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
77,S0184/0078,M,10,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
78,S0184/0079,M,14,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
79,S0184/0080,M,17,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
80,S0184/0081,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
81,S0184/0082,M,14,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
82,S0184/0083,M,7,I,CIV - 'C' HIST - 'A' GEO - 'A' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
83,S0184/0084,M,14,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
84,S0184/0085,M,10,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
85,S0184/0086,M,10,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
86,S0184/0087,M,18,II,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
87,S0184/0088,M,13,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
88,S0184/0089,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
89,S0184/0090,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
90,S0184/0091,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
91,S0184/0092,M,9,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
92,S0184/0093,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'D' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
93,S0184/0094,M,18,II,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
94,S0184/0095,M,7,I,CIV - 'C' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
95,S0184/0096,M,18,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
96,S0184/0097,M,16,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
97,S0184/0098,M,17,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
98,S0184/0099,M,22,III,CIV - 'C' HIST - 'C' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
99,S0184/0100,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'C' ENGL - 'C' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
100,S0184/0101,M,11,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
101,S0184/0102,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
102,S0184/0103,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
103,S0184/0104,M,9,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
104,S0184/0105,M,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' BIO - 'A' B/MATH - 'B',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
105,S0184/0106,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
106,S0184/0107,M,18,II,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'C',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
107,S0184/0108,M,7,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
108,S0184/0109,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' BIO - 'A' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
109,S0184/0110,M,12,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' BIO - 'A' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
110,S0184/0111,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
111,S0184/0112,M,21,II,CIV - 'C' HIST - 'B' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
112,S0184/0113,M,16,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
113,S0184/0114,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'A' ENGL - 'B' BIO - 'C' B/MATH - 'D',S0184,AGAPE LUTHERAN J SEMINARY,KILIMANJARO
