,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
19,S0153/0020,M,13,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
20,S0153/0021,M,10,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' COMP STUD - 'B' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
21,S0153/0022,M,15,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'A' COMP STUD - 'C' B/MATH - 'B',S0153,SONGEA BOYS,RUVUMA
22,S0153/0023,M,34,0,CIV - 'F' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'F' LIT ENG - 'F' BIO - 'F',S0153,SONGEA BOYS,RUVUMA
23,S0153/0024,M,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
24,S0153/0025,M,9,I,CIV - 'A' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
25,S0153/0026,M,10,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0153,SONGEA BOYS,RUVUMA
26,S0153/0027,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
27,S0153/0028,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'B' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
28,S0153/0029,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
29,S0153/0030,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
30,S0153/0031,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
31,S0153/0032,M,15,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'A' ENGL - 'B' LIT ENG - 'C' BIO - 'B' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
32,S0153/0033,M,24,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'D' BIO - 'D' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
33,S0153/0034,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
34,S0153/0035,M,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
35,S0153/0036,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
36,S0153/0037,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' BIO - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
37,S0153/0038,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
38,S0153/0039,M,20,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
39,S0153/0040,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
40,S0153/0041,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
41,S0153/0042,M,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' LIT ENG - 'F' BIO - 'D' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
42,S0153/0043,M,24,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
43,S0153/0044,M,8,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' COMP STUD - 'B' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
44,S0153/0045,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'C' BIO - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
45,S0153/0046,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'C' COMP STUD - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
46,S0153/0047,M,10,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
47,S0153/0048,M,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' COMP STUD - 'B' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
48,S0153/0049,M,11,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'B' COMP STUD - 'B' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
49,S0153/0050,M,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'D' BIO - 'C' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
50,S0153/0051,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'C' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
51,S0153/0052,M,9,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
52,S0153/0053,M,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
53,S0153/0054,M,11,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0153,SONGEA BOYS,RUVUMA
54,S0153/0055,M,14,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' COMP STUD - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
55,S0153/0056,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
56,S0153/0057,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
57,S0153/0058,M,17,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'B',S0153,SONGEA BOYS,RUVUMA
58,S0153/0059,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
59,S0153/0060,M,13,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' LIT ENG - 'B' BIO - 'B' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
60,S0153/0061,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
61,S0153/0062,M,25,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'D' BIO - 'D' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
62,S0153/0063,M,10,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'B' B/MATH - 'A',S0153,SONGEA BOYS,RUVUMA
63,S0153/0064,M,22,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'D' BIO - 'C' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
64,S0153/0065,M,22,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'D' LIT ENG - 'C' BIO - 'D' B/MATH - 'C',S0153,SONGEA BOYS,RUVUMA
65,S0153/0066,M,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0153,SONGEA BOYS,RUVUMA
66,S0153/0067,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'C' BIO - 'C',S0153,SONGEA BOYS,RUVUMA
67,S0153/0068,M,22,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'D' BIO - 'C' COMP STUD - 'D' B/MATH - 'F',S0153,SONGEA BOYS,RUVUMA
68,S0153/0069,M,27,IV,CIV - 'D' HIST - 'F' GEO - 'D' KISW - 'B' ENGL - 'D' BIO - 'D' B/MATH - 'D',S0153,SONGEA BOYS,RUVUMA
0,S0154/0001,M,18,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
1,S0154/0002,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0154,ST. PETER'S SEMINARY,MOROGORO
2,S0154/0003,M,12,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
3,S0154/0004,M,12,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
4,S0154/0005,M,8,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
5,S0154/0006,M,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
6,S0154/0007,M,15,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
7,S0154/0008,M,12,I,CIV - 'C' HIST - 'B' GEO - 'A' B/KNOWL - 'A' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
8,S0154/0009,M,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'B' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
9,S0154/0010,M,9,I,CIV - 'C' HIST - 'B' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
10,S0154/0011,M,9,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
11,S0154/0012,M,12,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
12,S0154/0013,M,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
13,S0154/0014,M,14,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
14,S0154/0015,M,14,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0154,ST. PETER'S SEMINARY,MOROGORO
15,S0154/0016,M,12,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
16,S0154/0017,M,15,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
17,S0154/0018,M,10,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
18,S0154/0019,M,11,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
19,S0154/0020,M,11,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
20,S0154/0021,M,13,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
21,S0154/0022,M,13,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
22,S0154/0023,M,13,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
23,S0154/0024,M,11,I,CIV - 'C' HIST - 'B' GEO - 'A' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
24,S0154/0025,M,11,I,CIV - 'B' HIST - 'B' GEO - 'A' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
25,S0154/0026,M,14,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
26,S0154/0027,M,20,II,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0154,ST. PETER'S SEMINARY,MOROGORO
27,S0154/0028,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
28,S0154/0029,M,10,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
29,S0154/0030,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
30,S0154/0031,M,10,I,CIV - 'B' HIST - 'B' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
31,S0154/0032,M,11,I,CIV - 'B' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
32,S0154/0033,M,15,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0154,ST. PETER'S SEMINARY,MOROGORO
33,S0154/0034,M,14,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
34,S0154/0035,M,7,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
35,S0154/0036,M,15,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
36,S0154/0037,M,15,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
37,S0154/0038,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
38,S0154/0039,M,9,I,CIV - 'B' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
39,S0154/0040,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'D',S0154,ST. PETER'S SEMINARY,MOROGORO
40,S0154/0041,M,13,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
41,S0154/0042,M,10,I,CIV - 'B' HIST - 'B' GEO - 'A' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
42,S0154/0043,M,18,II,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
43,S0154/0044,M,13,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
44,S0154/0045,M,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
45,S0154/0046,M,12,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
46,S0154/0047,M,12,I,CIV - 'C' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
47,S0154/0048,M,14,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
48,S0154/0049,M,12,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
49,S0154/0050,M,10,I,CIV - 'A' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
50,S0154/0051,M,7,I,CIV - 'A' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0154,ST. PETER'S SEMINARY,MOROGORO
51,S0154/0052,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0154,ST. PETER'S SEMINARY,MOROGORO
52,S0154/0053,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0154,ST. PETER'S SEMINARY,MOROGORO
0,S0155/0001,M,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' LIT ENG - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0155,TABORA BOYS,TABORA
1,S0155/0002,M,13,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'C' ENGL - 'B' LIT ENG - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0155,TABORA BOYS,TABORA
2,S0155/0003,M,10,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'B' LIT ENG - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0155,TABORA BOYS,TABORA
3,S0155/0004,M,8,I,CIV - 'C' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0155,TABORA BOYS,TABORA
4,S0155/0005,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0155,TABORA BOYS,TABORA
5,S0155/0006,M,8,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'B' LIT ENG - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0155,TABORA BOYS,TABORA
6,S0155/0007,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0155,TABORA BOYS,TABORA
7,S0155/0008,M,8,I,CIV - 'A' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'A' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0155,TABORA BOYS,TABORA
8,S0155/0009,M,10,I,CIV - 'B' HIST - 'A' GEO - 'C' KISW - 'B' ENGL - 'A' LIT ENG - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0155,TABORA BOYS,TABORA
9,S0155/0010,M,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0155,TABORA BOYS,TABORA
10,S0155/0011,M,9,I,CIV - 'A' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'B' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0155,TABORA BOYS,TABORA
11,S0155/0012,M,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' LIT ENG - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0155,TABORA BOYS,TABORA
12,S0155/0013,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' LIT ENG - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0155,TABORA BOYS,TABORA
