,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
37,S0135/0038,F,16,I,CIV - 'C' KISW - 'A' ENGL - 'B' CHEM - 'C' BIO - 'A' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
38,S0135/0039,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'C' KISW - 'A' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'D' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
39,S0135/0040,F,15,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
40,S0135/0041,F,22,III,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'F' BLD CONSTR - 'F' ARCH DRAUGHT - 'D' BRI & MAS - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
41,S0135/0042,F,22,III,CIV - 'D' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'C' ENG SC - 'F' B/MATH - 'D' ELECT ENG SC - 'F' RADIO & TV - 'F' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
42,S0135/0043,F,33,IV,CIV - 'F' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' CHEM - 'F' BIO - 'F' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
43,S0135/0044,F,32,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' CHEM - 'F' BIO - 'F' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
44,S0135/0045,F,10,I,CIV - 'B' KISW - 'A' ENGL - 'A' CHEM - 'A' BIO - 'A' ENG SC - 'C' B/MATH - 'A' BLD CONSTR - 'C' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
45,S0135/0046,M,15,I,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'A' ENG SC - 'B' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
46,S0135/0047,M,12,I,CIV - 'B' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
47,S0135/0048,M,17,I,CIV - 'C' KISW - 'B' ENGL - 'A' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
48,S0135/0049,M,13,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'C' B/MATH - 'B' BLD CONSTR - 'C' ARCH DRAUGHT - 'C' BRI & MAS - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
49,S0135/0050,M,15,I,CIV - 'B' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'C' BLD CONSTR - 'C' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
50,S0135/0051,M,7,I,CIV - 'B' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'A' B/MATH - 'A' ELECT INST - 'B' ELECT ENG SC - 'A' ELECT DRAUGHT - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
51,S0135/0052,M,25,III,CIV - 'D' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'C' ENG SC - 'D' B/MATH - 'D' ELECT ENG SC - 'F' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
52,S0135/0053,M,31,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' CHEM - 'F' BIO - 'D' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
53,S0135/0054,M,30,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' CHEM - 'D' BIO - 'D' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
54,S0135/0055,M,24,III,CIV - 'D' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'D' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
55,S0135/0056,M,32,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'C' ENGL - 'F' CHEM - 'F' BIO - 'F' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
56,S0135/0057,M,20,II,CIV - 'C' HIST - 'C' GEO - 'B' PHY EDU - 'D' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
57,S0135/0058,M,24,III,CIV - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'D' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
58,S0135/0059,M,20,II,CIV - 'C' HIST - 'C' GEO - 'D' PHY EDU - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'F' B/MATH - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
59,S0135/0060,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'D' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'F' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
60,S0135/0061,M,19,II,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'C' B/MATH - 'C' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
61,S0135/0062,M,17,I,CIV - 'B' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
62,S0135/0063,M,17,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'D' B/MATH - 'C' ELECT ENG SC - 'C' RADIO & TV - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
63,S0135/0064,M,18,II,CIV - 'D' KISW - 'C' ENGL - 'C' CHEM - 'B' BIO - 'C' ENG SC - 'C' B/MATH - 'B' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
64,S0135/0065,M,25,III,CIV - 'D' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'C' ENG SC - 'F' B/MATH - 'F' ELECT INST - 'D' ELECT ENG SC - 'F' ELECT DRAUGHT - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
65,S0135/0066,M,31,IV,CIV - 'D' HIST - 'F' GEO - 'F' PHY EDU - 'F' KISW - 'D' ENGL - 'D' CHEM - 'F' BIO - 'D' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
66,S0135/0067,M,8,I,CIV - 'C' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'B' B/MATH - 'A' ELECT INST - 'B' ELECT ENG SC - 'A' ELECT DRAUGHT - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
67,S0135/0068,M,-,ABS,CIV - 'X' KISW - 'X' ENGL - 'X' CHEM - 'X' BIO - 'X' ENG SC - 'X' B/MATH - 'X' ELECT ENG SC - 'X' RADIO & TV - 'X' ELECT DRAUGHT - 'X',S0135,MOSHI TECHNICAL,KILIMANJARO
68,S0135/0069,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'D' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
69,S0135/0070,M,16,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
70,S0135/0071,M,19,II,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C' ELECT INST - 'D' ELECT ENG SC - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
71,S0135/0072,M,16,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'A' BIO - 'A' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
72,S0135/0073,M,30,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' CHEM - 'D' BIO - 'D' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
73,S0135/0074,M,23,III,CIV - 'D' HIST - 'D' GEO - 'C' PHY EDU - 'D' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
74,S0135/0075,M,14,I,CIV - 'C' HIST - 'B' GEO - 'B' PHY EDU - 'C' KISW - 'B' ENGL - 'C' CHEM - 'A' BIO - 'A' ENG SC - 'C' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
75,S0135/0076,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'D' KISW - 'B' ENGL - 'C' CHEM - 'D' BIO - 'C' ENG SC - 'D' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
76,S0135/0077,M,11,I,CIV - 'B' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
77,S0135/0078,M,15,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'A' ELECT ENG SC - 'C' RADIO & TV - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
78,S0135/0079,M,18,II,CIV - 'D' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'C' ELECT ENG SC - 'C' RADIO & TV - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
79,S0135/0080,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'D' KISW - 'C' ENGL - 'C' CHEM - 'B' BIO - 'C' ENG SC - 'C' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
80,S0135/0081,M,11,I,CIV - 'C' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'B' B/MATH - 'A' BLD CONSTR - 'D' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
81,S0135/0082,M,31,IV,CIV - 'F' KISW - 'D' ENGL - 'D' CHEM - 'D' BIO - 'D' ENG SC - 'F' B/MATH - 'F' BLD CONSTR - 'F' ARCH DRAUGHT - 'F' BRI & MAS - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
82,S0135/0083,M,20,II,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'C' B/MATH - 'D' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
83,S0135/0084,M,17,I,CIV - 'C' KISW - 'A' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
84,S0135/0085,M,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' PHY EDU - 'F' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'D' ENG SC - 'D' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
85,S0135/0086,M,18,II,CIV - 'C' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'A' ENG SC - 'C' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
86,S0135/0087,M,35,0,CIV - 'F' HIST - 'F' GEO - 'F' KISW - 'F' ENGL - 'F' CHEM - 'F' BIO - 'F' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
87,S0135/0088,M,12,I,CIV - 'C' KISW - 'A' ENGL - 'C' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'B' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
88,S0135/0089,M,10,I,CIV - 'B' KISW - 'A' ENGL - 'A' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'A' ELECT INST - 'B' ELECT ENG SC - 'B' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
89,S0135/0090,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'C' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'B' ENG SC - 'C' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
90,S0135/0091,M,12,I,CIV - 'C' KISW - 'B' ENGL - 'A' CHEM - 'A' BIO - 'A' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
91,S0135/0092,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' PHY EDU - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
92,S0135/0093,M,25,III,CIV - 'D' HIST - 'D' GEO - 'C' PHY EDU - 'D' KISW - 'D' ENGL - 'D' CHEM - 'C' BIO - 'C' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
93,S0135/0094,M,20,II,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C' ELECT INST - 'D' ELECT ENG SC - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
94,S0135/0095,M,34,0,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'F' ENGL - 'F' CHEM - 'F' BIO - 'F' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
95,S0135/0096,M,15,I,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
96,S0135/0097,M,13,I,CIV - 'B' HIST - 'B' GEO - 'B' PHY EDU - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'D' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
97,S0135/0098,M,9,I,CIV - 'B' KISW - 'A' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'A' B/MATH - 'A' ELECT ENG SC - 'B' RADIO & TV - 'B' ELECT DRAUGHT - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
98,S0135/0099,M,21,II,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
99,S0135/0100,M,35,0,CIV - 'F' HIST - 'F' GEO - 'F' KISW - 'F' ENGL - 'F' CHEM - 'F' BIO - 'F' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
100,S0135/0101,M,19,II,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
101,S0135/0102,M,17,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'B' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
102,S0135/0103,M,10,I,CIV - 'B' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'B' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'B' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
103,S0135/0104,M,20,II,CIV - 'D' HIST - 'C' GEO - 'C' PHY EDU - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
104,S0135/0105,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'D' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'C' B/MATH - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
105,S0135/0106,M,29,IV,CIV - 'D' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'D' ENG SC - 'F' B/MATH - 'F' BLD CONSTR - 'F' ARCH DRAUGHT - 'F' BRI & MAS - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
106,S0135/0107,M,13,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'A' BIO - 'B' ENG SC - 'C' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
107,S0135/0108,M,15,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
108,S0135/0109,M,15,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'B' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
109,S0135/0110,M,20,II,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'C' B/MATH - 'B' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
110,S0135/0111,M,9,I,CIV - 'C' HIST - 'B' GEO - 'A' PHY EDU - 'C' KISW - 'A' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'B' B/MATH - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
111,S0135/0112,M,19,II,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
112,S0135/0113,M,12,I,CIV - 'C' KISW - 'A' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'B' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
113,S0135/0114,M,13,I,CIV - 'C' KISW - 'B' ENGL - 'A' CHEM - 'B' BIO - 'A' ENG SC - 'B' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
114,S0135/0115,M,32,IV,CIV - 'F' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'F' CHEM - 'D' BIO - 'D' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
115,S0135/0116,M,19,II,CIV - 'D' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'B' ENG SC - 'C' B/MATH - 'C' ELECT ENG SC - 'C' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
116,S0135/0117,M,11,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'B' B/MATH - 'A' ELECT ENG SC - 'B' RADIO & TV - 'C' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
117,S0135/0118,M,23,III,CIV - 'D' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'D' ELECT ENG SC - 'F' RADIO & TV - 'F' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
118,S0135/0119,M,24,III,CIV - 'D' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'C' ENG SC - 'D' B/MATH - 'C' ELECT INST - 'D' ELECT ENG SC - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
119,S0135/0120,M,22,III,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'D' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
120,S0135/0121,M,20,II,CIV - 'D' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'C' ELECT INST - 'C' ELECT ENG SC - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
121,S0135/0122,M,16,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'B' ELECT ENG SC - 'C' RADIO & TV - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
122,S0135/0123,M,19,II,CIV - 'C' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'B' ENG SC - 'C' B/MATH - 'D' ELECT ENG SC - 'D' RADIO & TV - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
123,S0135/0124,M,8,I,CIV - 'C' KISW - 'A' ENGL - 'C' CHEM - 'A' BIO - 'A' ENG SC - 'A' B/MATH - 'A' ELECT INST - 'B' ELECT ENG SC - 'A' ELECT DRAUGHT - 'B',S0135,MOSHI TECHNICAL,KILIMANJARO
124,S0135/0125,M,10,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'A' BIO - 'A' ENG SC - 'C' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'B' ELECT DRAUGHT - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
125,S0135/0126,M,17,I,CIV - 'C' KISW - 'B' ENGL - 'A' CHEM - 'C' BIO - 'B' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
126,S0135/0127,M,15,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'A' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
127,S0135/0128,M,18,II,CIV - 'C' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'A' ENG SC - 'C' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
128,S0135/0129,M,16,I,CIV - 'C' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' ENG SC - 'D' B/MATH - 'C' BLD CONSTR - 'D' ARCH DRAUGHT - 'C' BRI & MAS - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
129,S0135/0130,M,19,II,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'C' ENG SC - 'D' B/MATH - 'C' ELECT INST - 'D' ELECT ENG SC - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
130,S0135/0131,M,20,II,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'C' B/MATH - 'C' ELECT INST - 'C' ELECT ENG SC - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
131,S0135/0132,M,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' PHY EDU - 'F' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'D' ENG SC - 'F' B/MATH - 'F',S0135,MOSHI TECHNICAL,KILIMANJARO
132,S0135/0133,M,22,III,CIV - 'D' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' ENG SC - 'C' B/MATH - 'C' ELECT INST - 'D' ELECT ENG SC - 'D' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
133,S0135/0134,M,14,I,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'B' B/MATH - 'A' ELECT ENG SC - 'B' RADIO & TV - 'C' ELECT DRAUGHT - 'A',S0135,MOSHI TECHNICAL,KILIMANJARO
134,S0135/0135,M,17,I,CIV - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' ENG SC - 'C' B/MATH - 'B' ELECT INST - 'C' ELECT ENG SC - 'B' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
135,S0135/0136,M,20,II,CIV - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' ENG SC - 'D' B/MATH - 'B' ELECT INST - 'D' ELECT ENG SC - 'C' ELECT DRAUGHT - 'C',S0135,MOSHI TECHNICAL,KILIMANJARO
136,S0135/0137,M,20,II,CIV - 'C' KISW - 'C' ENGL - 'C' CHEM - 'B' BIO - 'B' ENG SC - 'C' B/MATH - 'D' BLD CONSTR - 'D' ARCH DRAUGHT - 'D' BRI & MAS - 'D',S0135,MOSHI TECHNICAL,KILIMANJARO
