,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
28,S0172/0029,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'F',S0172,DON BOSCO SEMINARY,IRINGA
29,S0172/0030,M,9,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0172,DON BOSCO SEMINARY,IRINGA
30,S0172/0031,M,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0172,DON BOSCO SEMINARY,IRINGA
31,S0172/0032,M,11,I,CIV - 'B' HIST - 'A' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0172,DON BOSCO SEMINARY,IRINGA
32,S0172/0033,M,16,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0172,DON BOSCO SEMINARY,IRINGA
33,S0172/0034,M,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0172,DON BOSCO SEMINARY,IRINGA
34,S0172/0035,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0172,DON BOSCO SEMINARY,IRINGA
35,S0172/0036,M,7,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0172,DON BOSCO SEMINARY,IRINGA
36,S0172/0037,M,11,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'D',S0172,DON BOSCO SEMINARY,IRINGA
37,S0172/0038,M,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0172,DON BOSCO SEMINARY,IRINGA
38,S0172/0039,M,7,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0172,DON BOSCO SEMINARY,IRINGA
39,S0172/0040,M,15,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'B' BIO - 'A' B/MATH - 'D',S0172,DON BOSCO SEMINARY,IRINGA
40,S0172/0041,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0172,DON BOSCO SEMINARY,IRINGA
41,S0172/0042,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'F',S0172,DON BOSCO SEMINARY,IRINGA
42,S0172/0043,M,15,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'C',S0172,DON BOSCO SEMINARY,IRINGA
43,S0172/0044,M,15,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0172,DON BOSCO SEMINARY,IRINGA
44,S0172/0045,M,12,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0172,DON BOSCO SEMINARY,IRINGA
45,S0172/0046,M,7,I,CIV - 'C' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0172,DON BOSCO SEMINARY,IRINGA
0,S0173/0001,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
1,S0173/0002,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
2,S0173/0003,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
3,S0173/0004,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
4,S0173/0005,F,7,I,CIV - 'B' HIST - 'B' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0173,NYAMILAMA,MWANZA
5,S0173/0006,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'B' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
6,S0173/0007,F,28,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
7,S0173/0008,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
8,S0173/0009,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'B' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
9,S0173/0010,F,25,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
10,S0173/0011,F,22,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
11,S0173/0012,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0173,NYAMILAMA,MWANZA
12,S0173/0013,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
13,S0173/0014,F,16,I,CIV - 'D' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0173,NYAMILAMA,MWANZA
14,S0173/0015,F,28,IV,CIV - 'D' HIST - 'F' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
15,S0173/0016,F,25,III,CIV - 'F' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
16,S0173/0017,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'B' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
17,S0173/0018,F,10,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0173,NYAMILAMA,MWANZA
18,S0173/0019,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'D' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
19,S0173/0020,F,22,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'A' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
20,S0173/0021,F,24,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
21,S0173/0022,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
22,S0173/0023,F,23,III,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
23,S0173/0024,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
24,S0173/0025,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
25,S0173/0026,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' LIT ENG - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
26,S0173/0027,F,29,IV,CIV - 'F' HIST - 'F' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
27,S0173/0028,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
28,S0173/0029,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
29,S0173/0030,F,26,IV,CIV - 'D' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
30,S0173/0031,F,10,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
31,S0173/0032,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
32,S0173/0033,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
33,S0173/0034,F,24,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
34,S0173/0035,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
35,S0173/0036,F,29,IV,CIV - 'F' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
36,S0173/0037,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
37,S0173/0038,F,25,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
38,S0173/0039,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
39,S0173/0040,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
40,S0173/0041,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
41,S0173/0042,F,25,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
42,S0173/0043,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
43,S0173/0044,F,25,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
44,S0173/0045,F,31,IV,CIV - 'F' HIST - 'F' GEO - 'D' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
45,S0173/0046,F,24,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
46,S0173/0047,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'B',S0173,NYAMILAMA,MWANZA
47,S0173/0048,F,28,IV,CIV - 'F' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
48,S0173/0049,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
49,S0173/0050,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
50,S0173/0051,F,24,III,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
51,S0173/0052,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
52,S0173/0053,F,30,IV,CIV - 'F' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'F' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
53,S0173/0054,F,23,III,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
54,S0173/0055,F,19,II,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
55,S0173/0056,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'B' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
56,S0173/0057,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
57,S0173/0058,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
58,S0173/0059,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
59,S0173/0060,F,24,III,CIV - 'D' HIST - 'C' GEO - 'D' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
60,S0173/0061,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
61,S0173/0062,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
62,S0173/0063,F,24,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
63,S0173/0064,F,29,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
64,S0173/0065,F,29,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
65,S0173/0066,F,23,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
66,S0173/0067,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
67,S0173/0068,F,25,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
68,S0173/0069,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
69,S0173/0070,F,23,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
70,S0173/0071,F,29,IV,CIV - 'D' HIST - 'D' GEO - 'F' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
71,S0173/0072,F,29,IV,CIV - 'D' HIST - 'D' GEO - 'F' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
72,S0173/0073,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
73,S0173/0074,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
74,S0173/0075,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
75,S0173/0076,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
76,S0173/0077,F,25,III,CIV - 'D' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
77,S0173/0078,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
78,S0173/0079,F,25,III,CIV - 'D' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
79,S0173/0080,F,24,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
80,S0173/0081,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' LIT ENG - 'B' BIO - 'A' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
81,S0173/0082,F,31,IV,CIV - 'F' HIST - 'D' GEO - 'D' KISW - 'D' ENGL - 'D' BIO - 'F' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
82,S0173/0083,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
83,S0173/0084,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' LIT ENG - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
84,S0173/0085,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
85,S0173/0086,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
86,S0173/0087,F,28,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
87,S0173/0088,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
88,S0173/0089,F,18,II,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
89,S0173/0090,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
90,S0173/0091,F,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
91,S0173/0092,F,24,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
92,S0173/0093,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
93,S0173/0094,F,23,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
94,S0173/0095,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
95,S0173/0096,M,16,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
96,S0173/0097,M,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
97,S0173/0098,M,27,IV,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
98,S0173/0099,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
99,S0173/0100,M,23,III,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
100,S0173/0101,M,22,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'D' BIO - 'C' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
101,S0173/0102,M,18,II,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
102,S0173/0103,M,23,III,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
103,S0173/0104,M,12,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0173,NYAMILAMA,MWANZA
104,S0173/0105,M,15,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
105,S0173/0106,M,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' COMP STUD - 'D' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
106,S0173/0107,M,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
107,S0173/0108,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'C',S0173,NYAMILAMA,MWANZA
108,S0173/0109,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'B' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
109,S0173/0110,M,24,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'B' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
110,S0173/0111,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
111,S0173/0112,M,25,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
112,S0173/0113,M,25,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
113,S0173/0114,M,25,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
114,S0173/0115,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
115,S0173/0116,M,24,III,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0173,NYAMILAMA,MWANZA
116,S0173/0117,M,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'D' BIO - 'C' B/MATH - 'D',S0173,NYAMILAMA,MWANZA
