,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
37,S0224/0038,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
38,S0224/0039,F,14,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
39,S0224/0040,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
40,S0224/0041,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
41,S0224/0042,F,9,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
42,S0224/0043,F,11,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
43,S0224/0044,F,10,I,CIV - 'A' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
44,S0224/0045,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
45,S0224/0046,F,9,I,CIV - 'A' HIST - 'B' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
46,S0224/0047,F,16,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
47,S0224/0048,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
48,S0224/0049,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
49,S0224/0050,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
50,S0224/0051,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
51,S0224/0052,F,17,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' BIO - 'B' B/MATH - 'D' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
52,S0224/0053,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
53,S0224/0054,F,12,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
54,S0224/0055,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
55,S0224/0056,F,15,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'A' B/MATH - 'C' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
56,S0224/0057,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
57,S0224/0058,F,11,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
58,S0224/0059,F,12,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
59,S0224/0060,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
60,S0224/0061,F,16,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
61,S0224/0062,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
62,S0224/0063,F,13,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
63,S0224/0064,F,11,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
64,S0224/0065,F,24,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
65,S0224/0066,F,15,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
66,S0224/0067,F,10,I,CIV - 'A' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'B' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
67,S0224/0068,F,14,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
68,S0224/0069,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'F' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
69,S0224/0070,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
70,S0224/0071,F,16,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
71,S0224/0072,F,10,I,CIV - 'B' HIST - 'C' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
72,S0224/0073,F,12,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
73,S0224/0074,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
74,S0224/0075,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
75,S0224/0076,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'B' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
76,S0224/0077,F,15,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
77,S0224/0078,F,12,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
78,S0224/0079,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
79,S0224/0080,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
80,S0224/0081,F,11,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'C' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
81,S0224/0082,F,16,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
82,S0224/0083,F,15,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
83,S0224/0084,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' TEXTILE - 'A',S0224,KIFUNGILO GIRLS,TANGA
84,S0224/0085,F,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B' FOOD - 'A',S0224,KIFUNGILO GIRLS,TANGA
85,S0224/0086,F,12,I,CIV - 'B' HIST - 'C' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
86,S0224/0087,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
87,S0224/0088,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' CHEM - 'B' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
88,S0224/0089,F,13,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
89,S0224/0090,F,14,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
90,S0224/0091,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
91,S0224/0092,F,8,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
92,S0224/0093,F,13,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
93,S0224/0094,F,9,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
94,S0224/0095,F,13,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
95,S0224/0096,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
96,S0224/0097,F,9,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
97,S0224/0098,F,17,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'C',S0224,KIFUNGILO GIRLS,TANGA
98,S0224/0099,F,10,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C' FOOD - 'A',S0224,KIFUNGILO GIRLS,TANGA
0,S0225/0001,F,14,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0225,CAGLIERO GIRLS,IRINGA
1,S0225/0002,F,11,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'C' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0225,CAGLIERO GIRLS,IRINGA
2,S0225/0003,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0225,CAGLIERO GIRLS,IRINGA
3,S0225/0004,F,25,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
4,S0225/0005,F,23,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
5,S0225/0006,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'B',S0225,CAGLIERO GIRLS,IRINGA
6,S0225/0007,F,23,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'X' CHEM - 'X' BIO - 'C' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
7,S0225/0008,F,23,III,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'D' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
8,S0225/0009,F,25,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' CHEM - 'X' BIO - 'D' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
9,S0225/0010,F,26,IV,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
10,S0225/0011,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0225,CAGLIERO GIRLS,IRINGA
11,S0225/0012,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
12,S0225/0013,F,30,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'C' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
13,S0225/0014,F,25,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
14,S0225/0015,F,16,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' BIO - 'B' B/MATH - 'D',S0225,CAGLIERO GIRLS,IRINGA
15,S0225/0016,F,27,IV,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' PHY - 'X' CHEM - 'X' BIO - 'D' B/MATH - 'F',S0225,CAGLIERO GIRLS,IRINGA
16,S0225/0017,F,22,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0225,CAGLIERO GIRLS,IRINGA
17,S0225/0019,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0225,CAGLIERO GIRLS,IRINGA
0,S0226/0001,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
1,S0226/0002,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
2,S0226/0003,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
3,S0226/0004,F,12,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' LIT ENG - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
4,S0226/0005,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' LIT ENG - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
5,S0226/0006,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
6,S0226/0007,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' LIT ENG - 'B' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
7,S0226/0008,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
8,S0226/0009,F,13,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
9,S0226/0010,F,19,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
10,S0226/0011,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
11,S0226/0012,F,11,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0226,KAGUNGULI,MWANZA
12,S0226/0013,F,11,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
13,S0226/0014,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' LIT ENG - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
14,S0226/0015,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' LIT ENG - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
15,S0226/0016,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'B' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
16,S0226/0017,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
17,S0226/0018,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
18,S0226/0019,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'B' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
19,S0226/0020,F,12,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0226,KAGUNGULI,MWANZA
20,S0226/0021,F,13,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'A' ENGL - 'B' LIT ENG - 'A' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
21,S0226/0022,F,9,I,CIV - 'B' HIST - 'B' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0226,KAGUNGULI,MWANZA
22,S0226/0023,F,20,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
23,S0226/0024,F,26,IV,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' LIT ENG - 'D' BIO - 'D' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
24,S0226/0025,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0226,KAGUNGULI,MWANZA
25,S0226/0026,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
26,S0226/0027,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
27,S0226/0028,F,15,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
28,S0226/0029,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'D' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
29,S0226/0030,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'D' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
30,S0226/0031,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
31,S0226/0032,F,22,III,CIV - 'C' HIST - 'C' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'D' BIO - 'C' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
32,S0226/0033,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'B' B/MATH - 'F',S0226,KAGUNGULI,MWANZA
33,S0226/0034,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0226,KAGUNGULI,MWANZA
0,S0231/0001,F,13,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' LIT ENG - 'B' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0231,SUMVE GIRLS,MWANZA
1,S0231/0002,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' LIT ENG - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0231,SUMVE GIRLS,MWANZA
2,S0231/0003,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0231,SUMVE GIRLS,MWANZA
3,S0231/0004,F,21,II,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'B' ENGL - 'B' LIT ENG - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0231,SUMVE GIRLS,MWANZA
